file_name,caption,facing_direction,eye_color,hair_color,eyebrow_color,skin_tone
002527.jpg,A young woman with dark hair smiling.,front,brown,black,dark brown,fair
002528.jpg,Man with neutral expression,front,brown,gray,gray,fair
002529.jpg,Close-up portrait of an elderly man with a gray mustache.,front,gray,gray,gray,fair
002530.jpg,Close-up portrait of a woman with dark hair and makeup.,front,brown,black,dark brown,fair
002531.jpg,Close-up of a woman's face.,front,brown,blonde,blonde,fair
002532.jpg,Woman with blonde hair and earrings,front,brown,blonde,brown,fair
002533.jpg,A woman with blonde hair smiling.,front,brown,blonde,brown,fair
002534.jpg,A woman with blonde hair and blue eyes.,front,blue,blonde,brown,fair
002535.jpg,A young woman with blonde hair and a neutral expression.,front,blue,blonde,blonde,fair
002536.jpg,Young man with dark hair and a neutral expression.,front,brown,dark brown,dark brown,fair
002537.jpg,Close-up portrait of a man with neutral expression.,front,brown,brown,brown,fair
002538.jpg,woman with dark hair,front,brown,black,black,fair
002539.jpg,"Woman with long, wavy brown hair.",front,brown,brown,brown,fair
002540.jpg,Close-up portrait of a man with a serious expression.,front,brown,dark brown,dark brown,olive
002541.jpg,man smiling,front,brown,dark brown,dark brown,light
002542.jpg,Man smiling,front,brown,brown,brown,fair
002543.jpg,"Close-up portrait of a man with short, dark hair and a neutral expression.",front,brown,dark brown,dark brown,fair
002544.jpg,A young man with dark hair looking intently.,front,brown,dark brown,dark brown,fair
002545.jpg,Portrait of a woman with wavy brown hair.,front,brown,brown,brown,fair
002546.jpg,Woman with blonde hair,front,brown,blonde,brown,fair
002547.jpg,Man with glasses,front,blue,gray,gray,fair
002548.jpg,"Close-up portrait of a woman with long, wavy hair.",front,brown,brown,brown,fair
002549.jpg,woman smiling,front,brown,brown,brown,fair
002550.jpg,A man with long blonde hair looking directly at the viewer.,front,blue,blonde,blonde,fair
002551.jpg,Man with fair skin and brown hair smiling.,front,brown,brown,brown,fair
002552.jpg,woman with blonde hair,front,brown,blonde,brown,fair
002553.jpg,A young woman with long blonde hair.,front,blue,blonde,blonde,fair
002554.jpg,A young woman smiling.,front,brown,black,dark brown,light
002555.jpg,Portrait of a woman with dark hair.,front,brown,dark brown,dark brown,brown
002556.jpg,woman,front,brown,dark brown,dark brown,fair
002557.jpg,Portrait of a woman with dark hair.,front,brown,dark brown,dark brown,fair
002558.jpg,Portrait of a woman with dark hair and red lipstick.,front,brown,dark brown,dark brown,fair
002559.jpg,Young man with short brown hair looking directly at the camera.,front,brown,brown,brown,fair
002560.jpg,Young woman with long brown hair smiling.,front,brown,brown,brown,fair
002561.jpg,Close-up portrait of a young woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,fair
002562.jpg,"Close-up portrait of a woman with long, wavy brown hair.",front,brown,brown,brown,brown
002563.jpg,"Young man with short, styled hair.",front,brown,black,black,fair
002564.jpg,A young woman with long dark hair looking directly at the viewer.,front,brown,dark brown,dark brown,fair
002565.jpg,Close-up portrait of a man with a beard and short dark hair.,front,brown,dark brown,dark brown,olive
002566.jpg,woman smiling,front,blue,blonde,blonde,fair
002567.jpg,A man with dark hair and a serious expression.,front,brown,black,brown,brown
002568.jpg,smiling man,front,blue,brown,brown,fair
002569.jpg,"A young woman with long, wavy brown hair and a smile.",front,brown,brown,brown,fair
002570.jpg,A young woman with dark hair and a neutral expression.,front,brown,dark brown,dark brown,fair
002571.jpg,A woman smiling.,front,brown,brown,brown,fair
002572.jpg,woman with long dark hair,front,brown,dark brown,dark brown,fair
002573.jpg,Woman smiling,front,brown,brown,brown,fair
002574.jpg,"Close-up portrait of a Black man with dark eyes and dark hair, looking slightly to the side.",side,dark,dark,dark,dark
002575.jpg,Young man smiling,front,brown,dark brown,dark brown,light
002576.jpg,"Man with dark eyes and hair, looking serious.",front,dark,dark,dark,fair
002577.jpg,Portrait of a young woman,front,brown,blonde,brown,fair
002578.jpg,Portrait of a woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,olive
002579.jpg,Portrait of a woman,front,brown,brown,brown,fair
002580.jpg,"A man with short dark hair, wearing a white shirt.",front,brown,dark brown,dark brown,fair
002581.jpg,Portrait of a woman with blonde hair and a slight smile.,front,blue,blonde,blonde,fair
002582.jpg,A man with dark hair and a beard.,front,brown,dark brown,dark brown,fair
002583.jpg,Close-up portrait of a person's face in profile.,side,brown,brown,brown,fair
002584.jpg,A young woman with dark hair and neutral expression.,front,dark brown,dark brown,dark brown,fair
002585.jpg,person smiling,front,brown,brown,brown,light
002586.jpg,Portrait of a woman with blonde hair and a neutral expression.,front,brown,blonde,blonde,fair
002587.jpg,Woman with dark hair and glasses smiling.,front,brown,black,black,fair
002588.jpg,Close-up portrait of a person with short black hair and a neutral expression.,front,dark,black,black,fair
002589.jpg,Portrait of a young Black woman with dark hair and a warm smile.,front,brown,dark brown,dark brown,medium brown
002590.jpg,Man with a neutral expression,front,brown,gray,gray,olive
002591.jpg,person,front,brown,brown,brown,light
002592.jpg,A young woman with blonde hair and light skin.,front,blue,blonde,blonde,light
002593.jpg,Close-up portrait of a young man with a neutral expression.,front,brown,dark brown,dark brown,fair
002594.jpg,Man with fair skin and short brown hair.,front,blue,brown,brown,fair
002595.jpg,A young woman with long blonde hair looking directly at the viewer.,front,blue,blonde,blonde,fair
002596.jpg,Portrait of a person with vibrant pink hair.,front,brown,pink,brown,medium
002597.jpg,Portrait of a woman with brown hair and makeup.,front,brown,brown,brown,fair
002598.jpg,Close-up portrait of a man with short brown hair smiling.,front,brown,brown,brown,fair
002599.jpg,woman with dark hair and glasses,front,brown,black,dark brown,fair
002600.jpg,Man wearing a green cap,front,brown,dark brown,dark brown,olive
002601.jpg,man smiling,front,brown,brown,brown,light
002602.jpg,A woman wearing a red and gold headscarf.,front,brown,black,black,olive
002603.jpg,Smiling woman,front,brown,blonde,brown,fair
002604.jpg,"Close-up portrait of a man with short, blond hair, wearing a white shirt and a dark suit.",front,blue,blond,blond,fair
002605.jpg,"A woman with intense, dark eyes and a fierce expression.",front,dark green,black,black,pale
002606.jpg,Smiling woman,front,brown,dark brown,dark brown,tan
002607.jpg,Close-up of a woman with blonde hair.,front,blue,blonde,blonde,fair
002608.jpg,man,front,brown,brown,brown,fair
002609.jpg,woman portrait,front,brown,brown,brown,fair
002610.jpg,Man wearing glasses smiling.,front,brown,gray,gray,fair
002611.jpg,man,front,brown,dark brown,dark brown,light
002612.jpg,A young woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium
002613.jpg,A person wearing glasses and a white cap.,front,brown,black,black,olive
002614.jpg,Close-up portrait of a man wearing a black suit.,front,brown,gray,gray,fair
002615.jpg,A woman with glasses smiling.,front,brown,gray,gray,fair
002616.jpg,A man with light brown hair and a neutral expression.,front,brown,light brown,brown,fair
002617.jpg,A man with dark skin smiling.,front,brown,black,dark brown,dark brown
002618.jpg,woman,front,brown,black,black,fair
002619.jpg,A woman with dark hair and a neutral expression.,front,dark,dark brown,dark brown,olive
002620.jpg,Portrait of a young woman with blonde hair.,front,blue,blonde,blonde,fair
002621.jpg,man with beard wearing a white shirt and black jacket,front,brown,brown,brown,fair
002622.jpg,Young man with light skin and blonde hair.,front,brown,blonde,brown,light
002623.jpg,Man with short dark hair looking straight at the camera.,front,brown,dark brown,dark brown,fair
002624.jpg,Man with brown hair and beard,front,brown,brown,brown,fair
002625.jpg,A young man smiling.,front,brown,brown,brown,light
002626.jpg,Close-up portrait of a man with neutral expression.,front,brown,dark brown,dark brown,fair
002627.jpg,"Portrait of a woman with long, wavy brown hair smiling.",front,brown,brown,brown,fair
002628.jpg,Man with short hair wearing a suit jacket.,front,brown,black,brown,fair
002629.jpg,"Portrait of a smiling woman with dark brown skin and short, dark brown hair.",front,brown,dark brown,dark brown,dark brown
002630.jpg,Man with blonde hair and beard,front,blue,blonde,blonde,fair
002631.jpg,Older man with glasses,front,brown,gray,gray,fair
002632.jpg,Man with gray beard,front,gray,gray,gray,fair
002633.jpg,A woman with dark brown hair and brown eyes.,front,brown,dark brown,brown,brown
002634.jpg,"Close-up portrait of a man with short, light brown hair looking directly at the camera.",front,brown,light brown,brown,fair
002635.jpg,smiling woman,front,brown,brown,brown,fair
002636.jpg,Portrait of a woman,front,brown,dark brown,dark brown,fair
002637.jpg,Man with gray hair and beard,front,gray,gray,gray,fair
002638.jpg,A man with dark hair looking straight at the camera.,front,dark,dark,dark,fair
002639.jpg,Close-up portrait of a woman with dark hair.,front,brown,dark brown,dark brown,fair
002640.jpg,Portrait of a woman with dark hair and light skin.,front,brown,dark brown,dark brown,light
002641.jpg,Woman with dark hair,front,brown,dark brown,dark brown,fair
002642.jpg,Close-up portrait of a young man with neutral expression.,front,brown,brown,brown,fair
002643.jpg,Close-up portrait of a woman with dark hair and a neutral expression.,front,brown,black,dark brown,olive
002644.jpg,Man wearing sunglasses,front,brown,brown,brown,fair
002645.jpg,Man in a suit,front,blue,blond,blond,fair
002646.jpg,Man with short brown hair wearing sunglasses.,front,brown,brown,brown,fair
002647.jpg,Man with neutral expression,front,brown,brown,brown,fair
002648.jpg,Portrait of a young woman with dark hair and fair skin.,front,brown,black,dark brown,fair
002649.jpg,Close-up of a woman's face.,front,brown,brown,brown,fair
002650.jpg,Portrait of a woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium brown
002651.jpg,Portrait of a woman with blonde hair.,front,brown,blonde,blonde,fair
002652.jpg,woman with blonde hair,front,blue,blonde,brown,fair
002653.jpg,woman portrait,front,blue,brown,brown,fair
002654.jpg,Smiling young woman with dark hair.,front,brown,black,dark brown,olive
002655.jpg,Man with short brown hair smiling.,front,brown,brown,brown,fair
002656.jpg,"Close-up portrait of a man with dark eyes and eyebrows, and a neutral expression.",front,brown,dark brown,dark brown,brown
002657.jpg,woman with ice cream,front,brown,brown,brown,fair
002658.jpg,A young woman with blonde hair and light skin.,front,blue,blonde,blonde,light
002659.jpg,Man with a white shirt and black suit,front,brown,black,brown,olive
002660.jpg,young woman smiling,front,blue,blonde,blonde,fair
002661.jpg,Man with fair skin and red hair.,front,blue,red,brown,fair
002662.jpg,Portrait of a woman with brown hair and eyes.,front,brown,brown,brown,fair
002663.jpg,"Close-up portrait of a woman with dark eyes and long, wavy hair.",front,dark brown,dark brown,dark brown,fair
002664.jpg,Close-up portrait of a man with dark hair and glasses.,front,brown,dark brown,dark brown,fair
002665.jpg,Man with a patterned hat,front,brown,dark brown,dark brown,olive
002666.jpg,Portrait of a woman with blonde hair and light skin.,front,blue,blonde,brown,light
002667.jpg,"Man with short dark hair, neutral expression.",front,brown,dark brown,dark brown,olive
002668.jpg,Man with a beard,front,dark,black,black,fair
002669.jpg,A young woman with dark hair and a neutral expression.,front,brown,black,dark brown,fair
002670.jpg,Portrait of a woman,front,brown,brown,brown,light
002671.jpg,A smiling man with dark hair and a beard.,front,brown,dark brown,dark brown,brown
002672.jpg,woman smiling,front,brown,brown,brown,fair
002673.jpg,Man with a smile,front,brown,black,dark brown,olive
002674.jpg,Woman with blonde hair,front,blue,blonde,blonde,fair
002675.jpg,woman with dark hair and makeup,front,brown,dark brown,dark brown,fair
002676.jpg,man,front,brown,brown,brown,fair
002677.jpg,Person holding a golden object,front,brown,black,black,brown
002678.jpg,Close-up portrait of a woman with wavy brown hair.,front,brown,brown,brown,fair
002679.jpg,Portrait of an elderly woman wearing glasses.,front,brown,gray,gray,fair
002680.jpg,Portrait of a woman,front,brown,dark brown,dark brown,fair
002681.jpg,smiling woman,front,brown,black,dark brown,light
002682.jpg,Close-up portrait of an elderly man with gray hair and glasses.,front,gray,gray,gray,fair
002683.jpg,A woman with long dark hair smiling.,front,brown,dark brown,dark brown,fair
002684.jpg,A young man with blonde hair looking slightly down.,front,blue,blonde,blonde,fair
002685.jpg,Portrait of a Black woman with reddish-brown hair.,front,brown,reddish-brown,dark brown,medium
002686.jpg,A woman with dark hair and a smile.,front,brown,dark brown,dark brown,olive
002687.jpg,woman screaming,front,brown,brown,brown,fair
002688.jpg,A young man with brown hair and glasses.,front,brown,brown,brown,fair
002689.jpg,Woman with dark hair and brown eyes,front,brown,dark brown,dark brown,olive
002690.jpg,Close-up portrait of a woman with a slight smile.,front,brown,brown,brown,light
002691.jpg,Portrait of a woman with dark hair and makeup.,front,brown,dark brown,dark brown,fair
002692.jpg,A young woman with blonde hair smiling.,front,blue,blonde,blonde,fair
