file_name,caption,facing_direction,eye_color,hair_color,eyebrow_color,skin_tone
003474.jpg,"A young woman with long, wavy dark hair and earrings, looking directly at the viewer.",front,green,dark brown,dark brown,dark
011824.jpg,Close-up portrait of a Black woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,dark
014423.jpg,A young man with light skin and dark eyes smiling.,front,dark brown,light brown,dark brown,light
007930.jpg,Close-up portrait of a young woman with dark skin and dark hair.,front,dark brown,dark brown,dark brown,dark
017785.jpg,Close-up portrait of a man wearing a black hat.,front,dark,black,dark brown,dark
004629.jpg,A young woman with a slight smile.,front,brown,dark brown,dark brown,medium
006223.jpg,A woman with brown hair smiling.,front,brown,brown,brown,light
003885.jpg,Close-up portrait of a man with dark hair and a beard.,front,brown,dark brown,dark brown,fair
008839.jpg,man,front,brown,dark brown,dark brown,medium
004232.jpg,"Close-up portrait of a young woman with long, wavy blonde hair and a natural makeup look.",front,blue,blonde,blonde,fair
016178.jpg,"A man with dark skin and styled hair, wearing a patterned shirt.",front,dark brown,black,dark brown,dark
000369.jpg,"Woman with dark eyes and dark hair, wearing a white shirt.",front,dark brown,dark brown,dark brown,dark
021253.jpg,A man with short brown hair and a neutral expression.,front,brown,brown,brown,fair
006769.jpg,"A man with dark eyes and hair, wearing a striped shirt.",side,dark,dark,dark,dark
003269.jpg,A young woman with blonde hair looking directly at the camera.,front,blue,blonde,blonde,fair
021784.jpg,A young woman with blonde hair smiling.,front,blue,blonde,blonde,fair
014767.jpg,woman smiling,front,brown,brown,brown,light
006189.jpg,Close-up portrait of a young man with short blonde hair.,front,blue,blonde,blonde,fair
013153.jpg,Close-up portrait of a man with a dark mustache.,front,dark brown,dark brown,dark brown,medium
014959.jpg,Close-up portrait of a woman with dark eyes and dark skin.,front,dark brown,dark brown,dark brown,dark
000511.jpg,A man with a beard wearing glasses.,front,brown,black,black,dark
001530.jpg,Young man with brown hair and a neutral expression.,front,brown,brown,brown,fair
010654.jpg,A man with dark skin and short hair.,front,dark brown,black,dark brown,dark
011086.jpg,Young man with brown hair and brown eyes.,front,brown,brown,brown,light
004818.jpg,A woman with dark eyes and dark hair smiling.,front,dark brown,dark brown,dark brown,medium
005537.jpg,Portrait of a woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium
016094.jpg,Portrait of a woman,front,brown,brown,brown,light
007027.jpg,A young woman with dark hair and a neutral expression.,front,brown,dark brown,dark brown,medium
004330.jpg,A portrait of an elderly Black man.,front,brown,gray,gray,dark
004964.jpg,Portrait of a woman with dark hair and makeup.,front,brown,dark brown,dark brown,medium
016480.jpg,Portrait of a young woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
015857.jpg,A woman with pale skin and red hair looking to the side.,side,blue,red,dark,fair
010363.jpg,"A young woman with long, wavy brown hair.",front,brown,brown,brown,fair
013714.jpg,A young man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
017465.jpg,Close-up portrait of a woman with blonde hair and light skin.,front,brown,blonde,brown,light
008198.jpg,Close-up portrait of a woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
002973.jpg,Man with a beard wearing a dark beanie.,front,brown,dark brown,brown,dark
014977.jpg,Man with a beard,front,gray,gray,gray,fair
017823.jpg,Close-up portrait of a Black woman smiling.,front,brown,dark brown,dark brown,dark
021131.jpg,Close-up portrait of a man with dark hair and a serious expression.,front,brown,dark brown,dark brown,fair
018185.jpg,A young man with short brown hair smiling.,front,brown,brown,brown,light
007209.jpg,Close-up portrait of a man with a serious expression.,side,brown,dark brown,dark brown,medium
018706.jpg,A smiling man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,dark
001352.jpg,A man with dark eyes and dark hair wearing sunglasses.,front,dark brown,dark brown,dark brown,medium
001014.jpg,woman with blonde hair,front,blue,blonde,blonde,fair
006373.jpg,Close-up portrait of a man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
009902.jpg,A young woman with dark hair and brown eyes smiling.,front,brown,dark brown,dark brown,light
019946.jpg,Portrait of a Black woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,dark
002426.jpg,"A young man with dark eyes and hair, wearing glasses.",front,dark brown,dark brown,dark brown,medium
006741.jpg,Close-up portrait of a young Black woman with a neutral expression.,front,brown,black,dark brown,dark
001899.jpg,A young woman with blonde hair smiling.,front,blue,blonde,blonde,fair
002574.jpg,"Close-up portrait of a Black man with dark eyes and dark hair, looking slightly to the side.",side,dark,dark,dark,dark
011372.jpg,Portrait of a woman with light skin and brown hair.,front,brown,brown,brown,light
011291.jpg,A man with dark curly hair and a beard.,front,dark,dark brown,dark brown,medium
010784.jpg,"Close-up portrait of a man with long, wavy blonde hair.",front,brown,blonde,blonde,fair
018226.jpg,woman,front,blue,brown,brown,light
015474.jpg,Portrait of a smiling Black woman.,front,brown,black,black,dark
013291.jpg,"A young woman with long, wavy brown hair smiling slightly.",front,brown,brown,brown,light
003187.jpg,Portrait of a young Black woman smiling.,front,brown,dark brown,dark brown,dark
020245.jpg,A woman with dark hair smiling.,front,brown,black,dark brown,fair
015231.jpg,woman,front,brown,blonde,brown,fair
001426.jpg,Portrait of a woman with dark skin and red lipstick.,front,brown,black,dark brown,dark
014796.jpg,Man with short brown hair smiling.,front,brown,brown,brown,fair
006835.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
007860.jpg,A young woman with blonde hair looking downwards.,side,blue,blonde,blonde,fair
004439.jpg,A young woman with blonde hair looking slightly down.,front,blue,blonde,blonde,fair
016198.jpg,Close-up portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
001843.jpg,Close-up portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
011338.jpg,A man with dark eyes and dark hair looking to the side.,side,dark brown,dark brown,dark brown,medium
000526.jpg,Man in a suit,front,brown,black,black,dark
008855.jpg,A smiling elderly Black man wearing a light-colored shirt with a gold necklace.,front,brown,gray,gray,dark
004816.jpg,A young woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,fair
010934.jpg,A man with dark eyes and dark hair is smiling.,front,dark brown,dark brown,dark brown,medium
020318.jpg,A young woman with dark brown hair smiling.,front,brown,dark brown,brown,dark
011478.jpg,Close-up portrait of a person with dreadlocks.,front,dark brown,black,dark brown,dark
018655.jpg,Person yelling,front,brown,black,brown,dark
016130.jpg,Close-up portrait of a young man with a beard.,front,brown,dark brown,dark brown,medium
014383.jpg,Portrait of an elderly woman with gray hair and glasses.,front,gray,gray,gray,fair
004424.jpg,Portrait of a woman with dark hair smiling.,front,brown,dark brown,dark brown,medium
018049.jpg,A man with dark skin and short hair is looking straight at the camera.,front,brown,black,dark brown,dark
013903.jpg,Close-up portrait of a young Asian man with dark hair and a slight smile.,front,dark brown,black,dark brown,fair
019161.jpg,"Man smiling, wearing a white shirt.",front,brown,dark brown,dark brown,medium
015244.jpg,man,front,blue,brown,brown,fair
012192.jpg,Man with a beard wearing a white shirt and black suit.,front,brown,brown,brown,medium
012773.jpg,Close-up portrait of a man with dark hair and a neutral expression.,front,dark brown,dark brown,dark brown,fair
004796.jpg,A man with dark hair and glasses.,front,dark,dark,dark,fair
007340.jpg,Person with dark skin and black hair wearing sunglasses.,front,dark brown,black,dark brown,dark
012161.jpg,A young woman with dark hair and makeup.,front,brown,dark brown,dark brown,medium
009300.jpg,"A woman with dark hair and eyes, looking slightly to the side.",side,dark brown,dark brown,dark brown,medium
017335.jpg,Man with short brown hair and light skin.,front,blue,brown,brown,light
000462.jpg,Portrait of a woman with dark hair and blue eyes.,front,blue,dark brown,dark brown,fair
000702.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
000614.jpg,Close-up portrait of a young Black woman with dark brown hair and a neutral expression.,front,brown,dark brown,dark brown,dark
017399.jpg,"Close-up of a man with a mustache, wearing a suit jacket.",front,brown,gray,gray,medium
007305.jpg,Close-up portrait of a man with dark eyes and dark hair.,front,dark brown,black,dark brown,dark
005323.jpg,Woman with dark hair and makeup looking to the side.,side,dark brown,dark brown,dark brown,dark
017050.jpg,Close-up portrait of a young woman with dark hair and a serious expression.,front,dark brown,dark brown,dark brown,medium
018327.jpg,"Close-up portrait of a young man with dark eyes and hair, looking directly at the viewer.",front,dark brown,dark brown,dark brown,medium
006026.jpg,A young woman wearing a white cap.,front,brown,brown,brown,fair
008094.jpg,A young woman with dark eyes and dark hair smiling.,front,dark brown,dark brown,dark brown,fair
013201.jpg,Close-up portrait of a young woman with dark hair and Asian features.,front,brown,black,dark brown,medium
005577.jpg,"A man with long gray hair and a beard, wearing glasses.",front,gray,gray,gray,fair
012052.jpg,man with dark hair and a surprised expression,front,dark,dark,dark,fair
010634.jpg,Close-up portrait of a man with a neutral expression.,front,brown,black,black,dark
019735.jpg,Close-up portrait of a young woman with a slight smile.,front,brown,dark brown,dark brown,medium
003685.jpg,Portrait of a woman with dark brown eyes and dark brown hair.,front,dark brown,dark brown,dark brown,dark
004453.jpg,Portrait of a young woman with brown hair and brown eyes.,front,brown,brown,brown,light
011480.jpg,woman with dark hair,front,brown,dark brown,dark brown,fair
012973.jpg,"Close-up portrait of a woman with dark brown, wavy hair.",front,brown,dark brown,dark brown,medium
006939.jpg,Man with dark eyes and dark hair smiling.,front,dark brown,dark brown,dark brown,medium
015903.jpg,Close-up portrait of a man with short dark hair and a serious expression.,front,dark brown,dark brown,dark brown,medium
018774.jpg,A man with dark eyes and a beard.,front,dark brown,black,dark brown,dark
016097.jpg,Close-up portrait of a smiling man with dark skin.,front,dark brown,black,dark brown,dark
005002.jpg,A man with a dark complexion is looking directly at the camera.,front,brown,black,black,dark
018814.jpg,Close-up portrait of a man with dark eyes and dark hair.,front,dark brown,black,dark brown,medium
007365.jpg,smiling woman,front,blue,blonde,blonde,fair
013324.jpg,Person with a sideways hand gesture.,front,dark brown,black,dark brown,dark
012763.jpg,A woman with blonde hair and light skin.,front,blue,blonde,blonde,light
012224.jpg,Man with a smile,front,brown,black,brown,dark
016041.jpg,Man with dark skin and short hair.,front,dark brown,black,dark brown,dark
013949.jpg,"Close-up portrait of a man with long, dark hair.",front,dark,black,black,fair
005591.jpg,Close-up portrait of a Black man smiling.,front,brown,black,brown,dark
021111.jpg,A woman with blonde hair and light skin.,front,blue,blonde,blonde,light
015964.jpg,Portrait of a woman with blonde hair and makeup.,front,blue,blonde,blonde,fair
021617.jpg,Close-up portrait of an Asian man.,front,brown,black,black,light
020697.jpg,Close-up portrait of a young person with dark skin and dark hair.,front,dark brown,dark brown,dark brown,dark
002553.jpg,A young woman with long blonde hair.,front,blue,blonde,blonde,fair
012809.jpg,A young woman with dark hair looking upwards.,front,brown,dark brown,dark brown,medium
017191.jpg,A man with dark skin and a beard.,front,dark brown,black,dark brown,dark
012132.jpg,Close-up portrait of a woman with dark hair and makeup.,front,brown,dark brown,dark brown,dark
011231.jpg,man with a beard,front,brown,dark brown,dark brown,medium
004035.jpg,"Close-up portrait of a middle-aged Asian man with dark eyes and hair, wearing a light blue shirt.",front,dark brown,black,dark brown,medium
016610.jpg,"Portrait of a young Black woman with dark eyes and dark hair, wearing earrings.",front,dark brown,dark brown,dark brown,dark
008852.jpg,"A young woman with long, dark hair smiling.",side,brown,dark brown,dark brown,medium
006756.jpg,Close-up portrait of a man with a beard and dark eyes.,front,dark brown,black,dark brown,dark
002403.jpg,A young woman with dark hair and light skin.,front,brown,dark brown,dark brown,light
001002.jpg,Portrait of a woman with light skin and brown hair.,front,blue,brown,brown,light
